loc,year,mo,da,adt,juv,unkn,roll. Frame,photoN,notes,date,DOY,Zone,valid,seq,total,PR(juv),juv2,tot2,juvtot,,,,,
CINDER,1996,9,23,101,15,,2.05,,,9/23/1996,267,3,1,4559,116,0.129310345,225,13456,1740,,,,,
CINDER,1996,9,23,169,13,,2.06,,,9/23/1996,267,3,1,4560,182,0.071428571,169,33124,2366,,,,,
CINDER,1996,9,23,104,24,,2.07,,,9/23/1996,267,3,1,4561,128,0.1875,576,16384,3072,,,,,
CINDER,1996,9,23,15,1,,2.08,,,9/23/1996,267,3,1,4562,16,0.0625,1,256,16,,,,,
CINDER,1996,9,23,19,1,,2.09,,,9/23/1996,267,3,1,4563,20,0.05,1,400,20,,,,,
CINDER,1996,9,23,9,1,,2.1,,,9/23/1996,267,3,1,4564,10,0.1,1,100,10,,,,,
CINDER,1996,9,23,47,3,,2.11,,,9/23/1996,267,3,1,4565,50,0.06,9,2500,150,,,,,
CINDER,1996,9,23,75,3,,2.12,,,9/23/1996,267,3,1,4566,78,0.038461538,9,6084,234,,,,,
CINDER,1996,9,23,69,6,,2.13,,,9/23/1996,267,3,1,4567,75,0.08,36,5625,450,,,,,
CINDER,1996,9,23,68,9,,2.14,,,9/23/1996,267,3,1,4568,77,0.116883117,81,5929,693,,,,,
CINDER,1996,9,23,47,24,,2.16,,,9/23/1996,267,3,1,4569,71,0.338028169,576,5041,1704,,,,,
CINDER,1996,9,23,53,17,,2.17,,,9/23/1996,267,3,1,4570,70,0.242857143,289,4900,1190,,,,,
CINDER,1996,9,23,14,12,,2.17,,,9/23/1996,267,3,1,4571,26,0.461538462,144,676,312,,,,,
CINDER,1996,9,23,49,10,,2.18,,,9/23/1996,267,3,1,4572,59,0.169491525,100,3481,590,,,,,
CINDER,1996,9,23,24,2,,2.19,,,9/23/1996,267,3,1,4573,26,0.076923077,4,676,52,,,,,
CINDER,1996,9,23,71,14,,2.21,,,9/23/1996,267,3,1,4574,85,0.164705882,196,7225,1190,,,,,
CINDER,1996,9,23,41,7,,2.22,,,9/23/1996,267,3,1,4575,48,0.145833333,49,2304,336,,,,,
CINDER,1996,9,23,23,7,,2.23,,,9/23/1996,267,3,1,4576,30,0.233333333,49,900,210,,,,,
HOOK Lagoon,1996,9,23,17,3,,2.3,,UNNA,9/23/1996,267,3,1,4577,20,0.15,9,400,60,,,,,
HOOK Lagoon,1996,9,23,28,4,,2.31,,UNNA,9/23/1996,267,3,1,4578,32,0.125,16,1024,128,,,,,
HOOK Lagoon,1996,9,23,66,16,,2.34,,UNNA,9/23/1996,267,3,1,4579,82,0.195121951,256,6724,1312,,,,,
HOOK Lagoon,1996,9,23,38,14,,2.35,,UNNA,9/23/1996,267,3,1,4580,52,0.269230769,196,2704,728,,,,,
HOOK Lagoon,1996,9,23,72,24,,2.36,,UNNA,9/23/1996,267,3,1,4581,96,0.25,576,9216,2304,,,,,
HOOK Lagoon,1996,9,23,62,27,,3.01,,UNNA,9/23/1996,267,3,1,4582,89,0.303370787,729,7921,2403,,,,,
HOOK Lagoon,1996,9,23,11,6,,3.04,,UNNA,9/23/1996,267,3,1,4583,17,0.352941176,36,289,102,,,,,
HOOK Lagoon,1996,9,23,14,1,,3.05,,UNNA,9/23/1996,267,3,1,4584,15,0.066666667,1,225,15,,,,,
HOOK Lagoon,1996,9,23,34,6,,3.06,,UNNA,9/23/1996,267,3,1,4585,40,0.15,36,1600,240,,,,,
HOOK Lagoon,1996,9,23,51,9,,3.08,,UNNA,9/23/1996,267,3,1,4586,60,0.15,81,3600,540,,,,,
HOOK Lagoon,1996,9,23,11,9,,3.1,,UNNA,9/23/1996,267,3,1,4587,20,0.45,81,400,180,,,,,
HEIDEN,1996,9,23,104,26,,3.11,,,9/23/1996,267,4,1,4588,130,0.2,676,16900,3380,,,,,
HEIDEN,1996,9,23,76,10,,3.12,,,9/23/1996,267,4,1,4589,86,0.11627907,100,7396,860,,,,,
HEIDEN,1996,9,23,91,21,,3.13,,,9/23/1996,267,4,1,4590,112,0.1875,441,12544,2352,,,,,
HEIDEN,1996,9,23,150,32,,3.14,,,9/23/1996,267,4,1,4591,182,0.175824176,1024,33124,5824,,,,,
HEIDEN,1996,9,23,43,12,,3.15,,,9/23/1996,267,4,1,4592,55,0.218181818,144,3025,660,,,,,
HEIDEN,1996,9,23,32,12,,3.16,,,9/23/1996,267,4,1,4593,44,0.272727273,144,1936,528,,,,,
HEIDEN,1996,9,23,40,3,,3.17,,,9/23/1996,267,4,1,4594,43,0.069767442,9,1849,129,,,,,
HEIDEN,1996,9,23,64,5,,3.18,,,9/23/1996,267,4,1,4595,69,0.072463768,25,4761,345,,,,,
HEIDEN,1996,9,23,79,9,,3.2,,,9/23/1996,267,4,1,4596,88,0.102272727,81,7744,792,,,,,
HEIDEN,1996,9,23,97,7,,3.21,,,9/23/1996,267,4,1,4597,104,0.067307692,49,10816,728,,,,,
HEIDEN,1996,9,23,24,4,,3.22,,,9/23/1996,267,4,1,4598,28,0.142857143,16,784,112,,,,,
HEIDEN,1996,9,23,38,0,,3.23,,,9/23/1996,267,4,1,4599,38,0,0,1444,0,,,,,
HEIDEN,1996,9,26,109,5,,7.01,,,9/26/1996,270,4,1,4600,114,0.043859649,25,12996,570,,,,,
HEIDEN,1996,9,26,84,3,,7.02,,,9/26/1996,270,4,1,4601,87,0.034482759,9,7569,261,,,,,
HEIDEN,1996,9,26,19,5,,7.03,,,9/26/1996,270,4,1,4602,24,0.208333333,25,576,120,,,,,
HEIDEN,1996,9,26,69,30,,7.04,,,9/26/1996,270,4,1,4603,99,0.303030303,900,9801,2970,,,,,
HEIDEN,1996,9,26,26,2,,7.05,,,9/26/1996,270,4,1,4604,28,0.071428571,4,784,56,,,,,
HEIDEN,1996,9,26,49,4,,7.06,,,9/26/1996,270,4,1,4605,53,0.075471698,16,2809,212,,,,,
HEIDEN,1996,9,26,24,12,,7.07,,,9/26/1996,270,4,1,4606,36,0.333333333,144,1296,432,,,,,
HEIDEN,1996,9,26,41,11,,7.08,,,9/26/1996,270,4,1,4607,52,0.211538462,121,2704,572,,,,,
HEIDEN,1996,9,26,40,6,,7.09,,,9/26/1996,270,4,1,4608,46,0.130434783,36,2116,276,,,,,
HEIDEN,1996,9,26,23,7,,7.11,,,9/26/1996,270,4,1,4609,30,0.233333333,49,900,210,,,,,
HEIDEN,1996,9,26,65,11,,7.12,,,9/26/1996,270,4,1,4610,76,0.144736842,121,5776,836,,,,,
HEIDEN,1996,9,26,145,43,,7.13,,,9/26/1996,270,4,1,4611,188,0.228723404,1849,35344,8084,,,,,
HEIDEN,1996,9,26,87,27,,7.14,,,9/26/1996,270,4,1,4612,114,0.236842105,729,12996,3078,,,,,
HEIDEN,1996,9,26,57,12,,7.15,,,9/26/1996,270,4,1,4613,69,0.173913043,144,4761,828,,,,,
HEIDEN,1996,9,26,12,0,,7.16,,,9/26/1996,270,4,1,4614,12,0,0,144,0,,,,,
HEIDEN,1996,9,26,36,24,,7.17,,,9/26/1996,270,4,1,4615,60,0.4,576,3600,1440,,,,,
HEIDEN,1996,9,26,43,10,,7.18,,,9/26/1996,270,4,1,4616,53,0.188679245,100,2809,530,,,,,
HEIDEN,1996,9,26,22,12,,7.19,,,9/26/1996,270,4,1,4617,34,0.352941176,144,1156,408,,,,,
HEIDEN,1996,9,26,30,10,,7.2,,,9/26/1996,270,4,1,4618,40,0.25,100,1600,400,,,,,
HEIDEN,1996,9,26,12,4,,7.22,,,9/26/1996,270,4,1,4619,16,0.25,16,256,64,,,,,
HEIDEN,1996,9,26,78,9,,7.23,,,9/26/1996,270,4,1,4620,87,0.103448276,81,7569,783,,,,,
HEIDEN,1996,9,26,133,21,,7.24,,,9/26/1996,270,4,1,4621,154,0.136363636,441,23716,3234,,,,,
HEIDEN,1996,9,26,89,4,,7.25,,,9/26/1996,270,4,1,4622,93,0.043010753,16,8649,372,,,,,
HEIDEN,1996,9,26,88,11,,7.26,,,9/26/1996,270,4,1,4623,99,0.111111111,121,9801,1089,,,,,
HEIDEN,1996,9,26,63,7,,7.27,,,9/26/1996,270,4,1,4624,70,0.1,49,4900,490,,,,,
HEIDEN,1996,9,26,51,16,,7.28,,,9/26/1996,270,4,1,4625,67,0.23880597,256,4489,1072,,,,,
HEIDEN,1996,9,26,26,2,,7.29,,,9/26/1996,270,4,1,4626,28,0.071428571,4,784,56,,,,,
HEIDEN,1996,9,26,33,21,,7.3,,,9/26/1996,270,4,1,4627,54,0.388888889,441,2916,1134,,,,,
HEIDEN,1996,9,26,19,6,,7.31,,,9/26/1996,270,4,1,4628,25,0.24,36,625,150,,,,,
SEAL,1996,9,23,51,19,,3.25,,,9/23/1996,267,5,1,4629,70,0.271428571,361,4900,1330,,,,,
SEAL,1996,9,23,58,10,,3.26,,,9/23/1996,267,5,1,4630,68,0.147058824,100,4624,680,,,,,
SEAL,1996,9,23,28,6,,3.27,,,9/23/1996,267,5,1,4631,34,0.176470588,36,1156,204,,,,,
SEAL,1996,9,23,69,27,,3.28,,,9/23/1996,267,5,1,4632,96,0.28125,729,9216,2592,,,,,
SEAL,1996,9,23,19,5,,3.29,,,9/23/1996,267,5,1,4633,24,0.208333333,25,576,120,,,,,
SEAL,1996,9,23,56,3,,3.32,,,9/23/1996,267,5,1,4634,59,0.050847458,9,3481,177,,,,,
SEAL,1996,9,23,47,8,,3.33,,,9/23/1996,267,5,1,4635,55,0.145454545,64,3025,440,,,,,
SEAL,1996,9,23,99,19,,3.34,,,9/23/1996,267,5,1,4636,118,0.161016949,361,13924,2242,,,,,
SEAL,1996,9,23,63,14,,4.01,,,9/23/1996,267,5,1,4637,77,0.181818182,196,5929,1078,,,,,
SEAL,1996,9,23,58,16,,4.02,,,9/23/1996,267,5,1,4638,74,0.216216216,256,5476,1184,,,,,
SEAL,1996,9,23,101,10,,4.03,,,9/23/1996,267,5,1,4639,111,0.09009009,100,12321,1110,,,,,
SEAL,1996,9,23,12,1,,4.04,,,9/23/1996,267,5,1,4640,13,0.076923077,1,169,13,,,,,
SEAL,1996,9,23,26,7,,4.05,,,9/23/1996,267,5,1,4641,33,0.212121212,49,1089,231,,,,,
SEAL,1996,9,23,39,7,,4.06,,,9/23/1996,267,5,1,4642,46,0.152173913,49,2116,322,,,,,
SEAL,1996,9,23,18,5,,4.07,,,9/23/1996,267,5,1,4643,23,0.217391304,25,529,115,,,,,
SEAL,1996,9,23,21,8,,4.08,,,9/23/1996,267,5,1,4644,29,0.275862069,64,841,232,,,,,
MOLLER,1996,9,23,19,3,,4.13,,,9/23/1996,267,6,1,4645,22,0.136363636,9,484,66,,,,,
MOLLER,1996,9,23,42,6,,4.14,,,9/23/1996,267,6,1,4646,48,0.125,36,2304,288,,,,,
MOLLER,1996,9,23,41,3,,4.15,,,9/23/1996,267,6,1,4647,44,0.068181818,9,1936,132,,,,,
MOLLER,1996,9,23,26,2,,4.16,,,9/23/1996,267,6,1,4648,28,0.071428571,4,784,56,,,,,
NELSON,1996,9,23,47,4,,4.17,,,9/23/1996,267,6,1,4649,51,0.078431373,16,2601,204,,,,,
NELSON,1996,9,23,31,2,,4.18,,,9/23/1996,267,6,1,4650,33,0.060606061,4,1089,66,,,,,
NELSON,1996,9,23,32,2,,4.19,,,9/23/1996,267,6,1,4651,34,0.058823529,4,1156,68,,,,,
NELSON,1996,9,23,19,7,,4.22,,,9/23/1996,267,6,1,4652,26,0.269230769,49,676,182,,,,,
NELSON,1996,9,23,51,23,,4.23,,,9/23/1996,267,6,1,4653,74,0.310810811,529,5476,1702,,,,,
NELSON,1996,9,23,24,9,,4.24,,,9/23/1996,267,6,1,4654,33,0.272727273,81,1089,297,,,,,
NELSON,1996,9,23,43,3,,4.25,,,9/23/1996,267,6,1,4655,46,0.065217391,9,2116,138,,,,,
NELSON,1996,9,23,53,17,,4.26,,,9/23/1996,267,6,1,4656,70,0.242857143,289,4900,1190,,,,,
NELSON,1996,9,23,13,15,,4.27,,,9/23/1996,267,6,1,4657,28,0.535714286,225,784,420,,,,,
NELSON,1996,9,23,11,12,,4.28,,,9/23/1996,267,6,1,4658,23,0.52173913,144,529,276,,,,,
NELSON,1996,9,23,25,1,,4.29,,,9/23/1996,267,6,1,4659,26,0.038461538,1,676,26,,,,,
NELSON,1996,9,23,22,4,,4.3,,,9/23/1996,267,6,1,4660,26,0.153846154,16,676,104,,,,,
NELSON,1996,9,23,64,12,,4.32,,,9/23/1996,267,6,1,4661,76,0.157894737,144,5776,912,,,,,
NELSON,1996,9,23,38,2,,4.33,,,9/23/1996,267,6,1,4662,40,0.05,4,1600,80,,,,,
NELSON,1996,9,23,33,39,,4.34,,,9/23/1996,267,6,1,4663,72,0.541666667,1521,5184,2808,,,,,
NELSON,1996,9,23,59,64,,4.35,,,9/23/1996,267,6,1,4664,123,0.520325203,4096,15129,7872,,,,,
NELSON,1996,9,23,20,0,,5.02,,,9/23/1996,267,6,1,4665,20,0,0,400,0,,,,,
NELSON,1996,9,23,48,4,,5.06,,,9/23/1996,267,6,1,4666,52,0.076923077,16,2704,208,,,,,
NELSON,1996,9,23,22,2,,5.07,,,9/23/1996,267,6,1,4667,24,0.083333333,4,576,48,,,,,
NELSON,1996,9,23,31,1,,5.08,,,9/23/1996,267,6,1,4668,32,0.03125,1,1024,32,,,,,
IZEMBEK,1996,9,23,44,0,,5.09,,,9/23/1996,267,7,1,4669,44,0,0,1936,0,,,,,
IZEMBEK,1996,9,23,49,4,,5.1,,,9/23/1996,267,7,1,4670,53,0.075471698,16,2809,212,,,,,
IZEMBEK,1996,9,23,18,2,,5.11,,,9/23/1996,267,7,1,4671,20,0.1,4,400,40,,,,,
IZEMBEK,1996,9,23,14,3,,5.12,,,9/23/1996,267,7,1,4672,17,0.176470588,9,289,51,,,,,
IZEMBEK,1996,9,23,20,2,,5.13,,,9/23/1996,267,7,1,4673,22,0.090909091,4,484,44,,,,,
IZEMBEK,1996,9,23,7,6,,5.14,,,9/23/1996,267,7,1,4674,13,0.461538462,36,169,78,,,,,
IZEMBEK,1996,9,25,51,9,,5.16,,,9/25/1996,269,7,1,4675,60,0.15,81,3600,540,,,,,
IZEMBEK,1996,9,25,34,2,,5.17,,,9/25/1996,269,7,1,4676,36,0.055555556,4,1296,72,,,,,
IZEMBEK,1996,9,25,23,0,,5.18,,,9/25/1996,269,7,1,4677,23,0,0,529,0,,,,,
IZEMBEK,1996,9,25,31,5,,5.19,,,9/25/1996,269,7,1,4678,36,0.138888889,25,1296,180,,,,,
IZEMBEK,1996,9,25,32,3,,5.2,,,9/25/1996,269,7,1,4679,35,0.085714286,9,1225,105,,,,,
IZEMBEK,1996,9,25,20,8,,5.21,,,9/25/1996,269,7,1,4680,28,0.285714286,64,784,224,,,,,
IZEMBEK,1996,9,25,19,7,,5.22,,,9/25/1996,269,7,1,4681,26,0.269230769,49,676,182,,,,,
IZEMBEK,1996,9,25,11,1,,5.23,,,9/25/1996,269,7,1,4682,12,0.083333333,1,144,12,,,,,
IZEMBEK,1996,9,25,14,4,,5.24,,,9/25/1996,269,7,1,4683,18,0.222222222,16,324,72,,,,,
IZEMBEK,1996,9,25,16,1,,5.27,,,9/25/1996,269,7,1,4684,17,0.058823529,1,289,17,,,,,
IZEMBEK,1996,9,25,15,0,,5.28,,,9/25/1996,269,7,1,4685,15,0,0,225,0,,,,,
IZEMBEK,1996,9,25,6,0,,5.29,,,9/25/1996,269,7,1,4686,6,0,0,36,0,,,,,
IZEMBEK,1996,9,25,11,0,,5.32,,,9/25/1996,269,7,1,4687,11,0,0,121,0,,,,,
IZEMBEK,1996,9,25,31,4,,5.33,,,9/25/1996,269,7,1,4688,35,0.114285714,16,1225,140,,,,,
IZEMBEK,1996,9,25,18,3,,5.34,,,9/25/1996,269,7,1,4689,21,0.142857143,9,441,63,,,,,
IZEMBEK,1996,9,25,49,2,,5.35,,,9/25/1996,269,7,1,4690,51,0.039215686,4,2601,102,,,,,
IZEMBEK,1996,9,26,16,2,,6.02,,,9/26/1996,270,7,1,4691,18,0.111111111,4,324,36,,,,,
IZEMBEK,1996,9,26,19,4,,6.03,,,9/26/1996,270,7,1,4692,23,0.173913043,16,529,92,,,,,
IZEMBEK,1996,9,26,20,1,,6.05,,,9/26/1996,270,7,1,4693,21,0.047619048,1,441,21,,,,,
IZEMBEK,1996,9,26,7,1,,6.06,,,9/26/1996,270,7,1,4694,8,0.125,1,64,8,,,,,
IZEMBEK,1996,9,26,21,8,,6.07,,,9/26/1996,270,7,1,4695,29,0.275862069,64,841,232,,,,,
IZEMBEK,1996,9,26,40,10,,6.08,,,9/26/1996,270,7,1,4696,50,0.2,100,2500,500,,,,,
IZEMBEK,1996,9,26,32,8,,6.09,,,9/26/1996,270,7,1,4697,40,0.2,64,1600,320,,,,,
IZEMBEK,1996,9,26,81,17,,6.1,,,9/26/1996,270,7,1,4698,98,0.173469388,289,9604,1666,,,,,
IZEMBEK,1996,9,26,53,8,,6.11,,,9/26/1996,270,7,1,4699,61,0.131147541,64,3721,488,,,,,
IZEMBEK,1996,9,26,52,16,,6.12,,,9/26/1996,270,7,1,4700,68,0.235294118,256,4624,1088,,,,,
IZEMBEK,1996,9,26,26,12,,6.13,,,9/26/1996,270,7,1,4701,38,0.315789474,144,1444,456,,,,,
IZEMBEK,1996,9,26,42,9,,6.14,,,9/26/1996,270,7,1,4702,51,0.176470588,81,2601,459,,,,,
IZEMBEK,1996,9,26,48,21,,6.16,,,9/26/1996,270,7,1,4703,69,0.304347826,441,4761,1449,,,,,
IZEMBEK,1996,9,26,44,19,,6.17,,,9/26/1996,270,7,1,4704,63,0.301587302,361,3969,1197,,,,,
IZEMBEK,1996,9,26,16,4,,6.18,,,9/26/1996,270,7,1,4705,20,0.2,16,400,80,,,,,
IZEMBEK,1996,9,26,33,3,,6.19,,,9/26/1996,270,7,1,4706,36,0.083333333,9,1296,108,,,,,
IZEMBEK,1996,9,26,55,11,,6.2,,,9/26/1996,270,7,1,4707,66,0.166666667,121,4356,726,,,,,
IZEMBEK,1996,9,26,21,0,,7.4,,,9/26/1996,270,7,1,4708,21,0,0,441,0,,,,,
IZEMBEK,1996,9,26,18,0,,7.41,,,9/26/1996,270,7,1,4709,18,0,0,324,0,,,,,
IZEMBEK,1996,9,26,17,0,,7.42,,,9/26/1996,270,7,1,4710,17,0,0,289,0,,,,,
IZEMBEK,1996,9,26,11,1,,7.43,,,9/26/1996,270,7,1,4711,12,0.083333333,1,144,12,,,,,
IZEMBEK,1996,9,26,37,8,,7.44,,,9/26/1996,270,7,1,4712,45,0.177777778,64,2025,360,,,,,
EGEGIK,1997,9,30,42,14,,1.01,,,9/30/1997,273,1,1,4713,56,0.25,196,3136,784,,,,,
EGEGIK,1997,9,30,98,16,,1.02,,,9/30/1997,273,1,1,4714,114,0.140350877,256,12996,1824,,,,,
EGEGIK,1997,9,30,114,13,,1.03,,,9/30/1997,273,1,1,4715,127,0.102362205,169,16129,1651,,,,,
EGEGIK,1997,9,30,62,15,,1.04,,,9/30/1997,273,1,1,4716,77,0.194805195,225,5929,1155,,,,,
EGEGIK,1997,9,30,36,7,,1.05,,,9/30/1997,273,1,1,4717,43,0.162790698,49,1849,301,,,,,
EGEGIK,1997,9,30,26,2,,1.06,,,9/30/1997,273,1,1,4718,28,0.071428571,4,784,56,,,,,
EGEGIK,1997,9,30,18,4,,1.07,,,9/30/1997,273,1,1,4719,22,0.181818182,16,484,88,,,,,
EGEGIK,1997,9,30,13,0,,1.08,,,9/30/1997,273,1,1,4720,13,0,0,169,0,,,,,
UGASHIK,1997,9,30,22,3,,1.09,,,9/30/1997,273,2,1,4721,25,0.12,9,625,75,,,,,
UGASHIK,1997,9,30,13,0,,1.1,,,9/30/1997,273,2,1,4722,13,0,0,169,0,,,,,
UGASHIK,1997,9,30,27,1,,1.11,,,9/30/1997,273,2,1,4723,28,0.035714286,1,784,28,,,,,
UGASHIK,1997,9,30,44,1,,1.12,,,9/30/1997,273,2,1,4724,45,0.022222222,1,2025,45,,,,,
UGASHIK,1997,9,30,41,0,,1.13,,,9/30/1997,273,2,1,4725,41,0,0,1681,0,,,,,
UGASHIK,1997,9,30,79,1,,1.14,,,9/30/1997,273,2,1,4726,80,0.0125,1,6400,80,,,,,
UGASHIK,1997,9,30,18,0,,1.15,,,9/30/1997,273,2,1,4727,18,0,0,324,0,,,,,
UGASHIK,1997,9,30,57,1,,1.16,,,9/30/1997,273,2,1,4728,58,0.017241379,1,3364,58,,,,,
UGASHIK,1997,9,30,71,2,,1.17,,,9/30/1997,273,2,1,4729,73,0.02739726,4,5329,146,,,,,
UGASHIK,1997,9,30,29,0,,1.18,,,9/30/1997,273,2,1,4730,29,0,0,841,0,,,,,
UGASHIK,1997,9,30,38,1,,1.19,,,9/30/1997,273,2,1,4731,39,0.025641026,1,1521,39,,,,,
UGASHIK,1997,9,30,12,0,,1.2,,,9/30/1997,273,2,1,4732,12,0,0,144,0,,,,,
UGASHIK,1997,9,30,36,5,,1.21,,,9/30/1997,273,2,1,4733,41,0.12195122,25,1681,205,,,,,
UGASHIK,1997,9,30,36,5,,1.22,,,9/30/1997,273,2,1,4734,41,0.12195122,25,1681,205,,,,,
CINDER,1997,9,30,147,18,,2.01,,,9/30/1997,273,3,1,4735,165,0.109090909,324,27225,2970,,,,,
CINDER,1997,9,30,164,13,,2.02,,,9/30/1997,273,3,1,4736,177,0.073446328,169,31329,2301,,,,,
CINDER,1997,9,30,162,18,,2.03,,,9/30/1997,273,3,1,4737,180,0.1,324,32400,3240,,,,,
CINDER,1997,9,30,153,20,,2.04,,,9/30/1997,273,3,1,4738,173,0.115606936,400,29929,3460,,,,,
CINDER,1997,9,30,106,4,,2.05,,,9/30/1997,273,3,1,4739,110,0.036363636,16,12100,440,,,,,
CINDER,1997,9,30,121,10,,2.06,,,9/30/1997,273,3,1,4740,131,0.076335878,100,17161,1310,,,,,
CINDER,1997,9,30,39,21,,2.07,,,9/30/1997,273,3,1,4741,60,0.35,441,3600,1260,,,,,
CINDER,1997,9,30,75,20,,2.08,,,9/30/1997,273,3,1,4742,95,0.210526316,400,9025,1900,,,,,
CINDER,1997,9,30,116,21,,2.09,,,9/30/1997,273,3,1,4743,137,0.153284672,441,18769,2877,,,,,
CINDER,1997,9,30,53,2,,2.1,,,9/30/1997,273,3,1,4744,55,0.036363636,4,3025,110,,,,,
CINDER,1997,9,30,71,3,,2.11,,,9/30/1997,273,3,1,4745,74,0.040540541,9,5476,222,,,,,
CINDER,1997,9,30,53,3,,2.12,,,9/30/1997,273,3,1,4746,56,0.053571429,9,3136,168,,,,,
CINDER,1997,9,30,57,3,,2.13,,,9/30/1997,273,3,1,4747,60,0.05,9,3600,180,,,,,
CINDER,1997,9,30,19,1,,2.14,,,9/30/1997,273,3,1,4748,20,0.05,1,400,20,,,,,
CINDER,1997,9,30,172,32,,2.15,,,9/30/1997,273,3,1,4749,204,0.156862745,1024,41616,6528,,,,,
CINDER,1997,9,30,19,0,,2.16,,,9/30/1997,273,3,1,4750,19,0,0,361,0,,,,,
CINDER,1997,9,30,70,3,,2.17,,,9/30/1997,273,3,1,4751,73,0.04109589,9,5329,219,,,,,
CINDER,1997,9,30,317,13,,2.18,,,9/30/1997,273,3,1,4752,330,0.039393939,169,108900,4290,,,,,
CINDER,1997,9,30,143,9,,2.19,,,9/30/1997,273,3,1,4753,152,0.059210526,81,23104,1368,,,,,
CINDER,1997,9,30,131,17,,2.2,,,9/30/1997,273,3,1,4754,148,0.114864865,289,21904,2516,,,,,
CINDER,1997,9,30,79,9,,2.21,,,9/30/1997,273,3,1,4755,88,0.102272727,81,7744,792,,,,,
CINDER,1997,9,30,34,0,,2.22,,,9/30/1997,273,3,1,4756,34,0,0,1156,0,,,,,
CINDER,1997,9,30,82,7,,3.01,,,9/30/1997,273,3,1,4757,89,0.078651685,49,7921,623,,,,,
CINDER,1997,9,30,9,0,,3.02,,,9/30/1997,273,3,1,4758,9,0,0,81,0,,,,,
CINDER,1997,9,30,89,29,,3.03,,,9/30/1997,273,3,1,4759,118,0.245762712,841,13924,3422,,,,,
CINDER,1997,9,30,43,3,,3.04,,,9/30/1997,273,3,1,4760,46,0.065217391,9,2116,138,,,,,
CINDER,1997,9,30,41,4,,3.05,,,9/30/1997,273,3,1,4761,45,0.088888889,16,2025,180,,,,,
CINDER,1997,9,30,81,21,,3.06,,,9/30/1997,273,3,1,4762,102,0.205882353,441,10404,2142,,,,,
CINDER,1997,9,30,65,13,,3.07,,,9/30/1997,273,3,1,4763,78,0.166666667,169,6084,1014,,,,,
CINDER,1997,9,30,38,17,,3.08,,,9/30/1997,273,3,1,4764,55,0.309090909,289,3025,935,,,,,
CINDER,1997,9,30,8,0,,3.09,,,9/30/1997,273,3,1,4765,8,0,0,64,0,,,,,
CINDER,1997,9,30,17,4,,3.1,,,9/30/1997,273,3,1,4766,21,0.19047619,16,441,84,,,,,
CINDER,1997,9,30,6,0,,3.11,,,9/30/1997,273,3,1,4767,6,0,0,36,0,,,,,
CINDER,1997,9,30,145,12,,3.12,,,9/30/1997,273,3,1,4768,157,0.076433121,144,24649,1884,,,,,
CINDER,1997,9,30,133,14,,3.13,,,9/30/1997,273,3,1,4769,147,0.095238095,196,21609,2058,,,,,
CINDER,1997,9,30,93,13,,3.14,,,9/30/1997,273,3,1,4770,106,0.122641509,169,11236,1378,,,,,
CINDER,1997,9,30,32,4,,3.15,,,9/30/1997,273,3,1,4771,36,0.111111111,16,1296,144,,,,,
CINDER,1997,9,30,234,13,,3.16,,,9/30/1997,273,3,1,4772,247,0.052631579,169,61009,3211,,,,,
HEIDEN,1997,9,30,56,9,,4.01,,,9/30/1997,273,4,1,4773,65,0.138461538,81,4225,585,,,,,
HEIDEN,1997,9,30,8,1,,4.02,,,9/30/1997,273,4,1,4774,9,0.111111111,1,81,9,,,,,
HEIDEN,1997,9,30,48,24,,4.03,,,9/30/1997,273,4,1,4775,72,0.333333333,576,5184,1728,,,,,
HEIDEN,1997,9,30,48,13,,4.04,,,9/30/1997,273,4,1,4776,61,0.213114754,169,3721,793,,,,,
HEIDEN,1997,9,30,64,7,,4.05,,,9/30/1997,273,4,1,4777,71,0.098591549,49,5041,497,,,,,
HEIDEN,1997,9,30,67,2,,4.06,,,9/30/1997,273,4,1,4778,69,0.028985507,4,4761,138,,,,,
HEIDEN,1997,9,30,12,4,,4.07,,,9/30/1997,273,4,1,4779,16,0.25,16,256,64,,,,,
HEIDEN,1997,9,30,11,0,,4.08,,,9/30/1997,273,4,1,4780,11,0,0,121,0,,,,,
HEIDEN,1997,9,30,7,0,,4.09,,,9/30/1997,273,4,1,4781,7,0,0,49,0,,,,,
HEIDEN,1997,9,30,428,44,,4.1,,,9/30/1997,273,4,1,4782,472,0.093220339,1936,222784,20768,,,,,
HEIDEN,1997,9,30,306,28,,4.11,,,9/30/1997,273,4,1,4783,334,0.083832335,784,111556,9352,,,,,
HEIDEN,1997,9,30,317,60,,4.12,,,9/30/1997,273,4,1,4784,377,0.159151194,3600,142129,22620,,,,,
HEIDEN,1997,9,30,82,8,,4.13,,,9/30/1997,273,4,1,4785,90,0.088888889,64,8100,720,,,,,
HEIDEN,1997,9,30,47,20,,4.14,,,9/30/1997,273,4,1,4786,67,0.298507463,400,4489,1340,,,,,
HEIDEN,1997,9,30,96,16,,4.15,,,9/30/1997,273,4,1,4787,112,0.142857143,256,12544,1792,,,,,
HEIDEN,1997,9,30,96,15,,4.16,,,9/30/1997,273,4,1,4788,111,0.135135135,225,12321,1665,,,,,
HEIDEN,1997,9,30,53,38,,4.17,,,9/30/1997,273,4,1,4789,91,0.417582418,1444,8281,3458,,,,,
HEIDEN,1997,9,30,38,16,,4.18,,,9/30/1997,273,4,1,4790,54,0.296296296,256,2916,864,,,,,
